business_id,review_count,log_review_count,stars,rating_std,positive_ratio,negative_ratio,photo_count,log_photo_count,business_age_years,review_growth_rate,expert_reviewer_ratio,elite_reviewer_ratio,high_influence_ratio,mean_influence_score,cluster_ambiance,is_open
FffPXnuuKYWbi3Aj8taNcQ,15,2.772588722239781,2.8666666666666667,1.0600988273786194,0.3333333333333333,0.3333333333333333,,,14.838356164383562,0.0,0.4666666666666667,0.0,0.3333333333333333,2.279810120661317,0,0
FfrMJk5L3weVgVGhpG4c2Q,6,1.9459101490553132,3.6666666666666665,2.0655911179772892,0.6666666666666666,0.3333333333333333,1.0,0.6931471805599453,0.915068493150685,0.0,0.3333333333333333,0.0,0.0,0.9824004723774752,0,1
FiEZbnwXKRfyUi43mEIHRg,22,3.1354942159291497,1.9545454545454546,1.2140947137789433,0.09090909090909091,0.6363636363636364,,,11.723287671232876,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,1.3529500089649844,9,1
FibcT_HHPxko0J3TtMsemw,16,2.833213344056216,1.6875,0.7932002689527196,0.0,0.8125,,,8.753424657534246,0.0625,0.25,0.0,0.0625,1.1679451270128691,0,1
Fj1jToh-ChfAOSR8x4wEnw,198,5.293304824724492,3.227272727272727,1.6290084918007706,0.51010101010101,0.3939393939393939,10.0,2.3978952727983707,3.9095890410958902,0.020202020202020204,0.18181818181818182,0.0,0.08080808080808081,0.6760722541786425,5,1
FkMO7IzhoeY5SinJwaXtcg,17,2.8903717578961645,3.6470588235294117,1.1694644324747672,0.7647058823529411,0.23529411764705882,,,7.717808219178083,0.0,0.23529411764705882,0.0,0.11764705882352941,1.220453983132062,9,0
Fkl5eS3aJ6QzoXzQgB8p0A,6,1.9459101490553132,2.3333333333333335,1.2110601416389966,0.16666666666666666,0.5,1.0,0.6931471805599453,14.441095890410958,0.0,0.6666666666666666,0.0,0.5,3.3464803033652317,0,1
FmQygwfW_x8AkEWLXESezQ,11,2.4849066497880004,4.363636363636363,1.2060453783110545,0.8181818181818182,0.18181818181818182,,,8.75068493150685,0.0,0.18181818181818182,0.0,0.09090909090909091,0.5200283433279466,0,0
FnEkr6LzjuGsg93Z7fkl7Q,131,4.882801922586371,2.801526717557252,1.4273151090192133,0.3435114503816794,0.4580152671755725,6.0,1.9459101490553132,6.372602739726028,0.030534351145038167,0.37404580152671757,0.0,0.2366412213740458,1.4147757685201132,9,1
FoInxau7UwTN2vguRTBNQA,5,1.791759469228055,4.4,0.5477225575051663,1.0,0.0,,,12.726027397260275,0.0,0.4,0.0,0.2,2.127981943315479,0,0
FonAdA9atQ7dqCkM0IF-AA,43,3.784189633918261,4.023255813953488,1.2438108126893785,0.7906976744186046,0.16279069767441862,,,8.306849315068494,0.0,0.13953488372093023,0.0,0.06976744186046512,0.762346434101917,0,1
FotR6jku5WWtm8THC4T7ig,35,3.58351893845611,4.457142857142857,0.9804817886198224,0.8571428571428571,0.05714285714285714,,,1.4684931506849315,0.14285714285714285,0.2,0.0,0.08571428571428572,0.8173611687568189,0,1
FqOCC8Y9xryaX7sIBJcrxA,920,6.825460036255307,4.107608695652174,1.0126225871223786,0.8108695652173913,0.08695652173913043,26.0,3.295836866004329,14.578082191780823,0.016304347826086956,0.41304347826086957,0.0,0.275,1.9754949156227732,3,1
FsRAHiYUERqUIeGVt49svA,29,3.4011973816621555,3.1724137931034484,1.0713464664764276,0.3448275862068966,0.1724137931034483,,,13.528767123287672,0.0,0.5862068965517241,0.0,0.4827586206896552,2.937241687285659,9,0
FsVo3IKsjTC-2vhuSlvz2w,10,2.3978952727983707,3.1,1.3703203194062976,0.5,0.3,1.0,0.6931471805599453,12.27945205479452,0.0,0.6,0.0,0.4,2.7557050767694222,0,0
FsWEzgnPsARCH0qmKkWLNQ,7,2.0794415416798357,1.8571428571428572,1.5735915849388864,0.14285714285714285,0.7142857142857143,,,14.378082191780821,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.9582977262647242,0,1
Ft5fpvevlnMJbugX_w2YsQ,14,2.70805020110221,2.642857142857143,1.0818177620697818,0.21428571428571427,0.35714285714285715,1.0,0.6931471805599453,11.753424657534246,0.0,0.35714285714285715,0.0,0.2857142857142857,2.114689265997779,0,0
FtDi1aWrQSLDwSBs6U2D_A,6,1.9459101490553132,3.0,1.6733200530681511,0.5,0.3333333333333333,,,13.627397260273973,0.0,0.3333333333333333,0.0,0.5,2.8401169001775397,0,0
FtT_HlYiyOrE-TzKl6_qgg,15,2.772588722239781,4.066666666666666,1.533747356112131,0.7333333333333333,0.2,,,4.06027397260274,0.0,0.13333333333333333,0.0,0.13333333333333333,0.8320367793561027,0,0
FvBUare-QfqoTyHIvbWkvA,90,4.51085950651685,4.566666666666666,0.9124605578669803,0.8888888888888888,0.05555555555555555,19.0,2.995732273553991,4.515068493150685,0.1111111111111111,0.18888888888888888,0.0,0.08888888888888889,0.9391135010882032,3,1
FwwbaUc7u5nSiLmkF_Z1Tg,85,4.454347296253507,3.6823529411764704,1.2555757994781893,0.6352941176470588,0.18823529411764706,,,14.287671232876713,0.0,0.38823529411764707,0.0,0.25882352941176473,1.9577510334089874,9,0
Fxzm5Yp3yDq_8n5gptP1lw,11,2.4849066497880004,2.5454545454545454,1.863525495593573,0.36363636363636365,0.5454545454545454,,,7.019178082191781,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,1.6151381047956748,0,1
Fyi_Mf7UsTNVNQii-RGzTA,6,1.9459101490553132,3.3333333333333335,1.8618986725025255,0.6666666666666666,0.3333333333333333,,,8.92876712328767,0.0,0.5,0.0,0.3333333333333333,1.8128977661717658,0,1
Fz5e611pvaSZmtUqiryHRg,11,2.4849066497880004,2.3636363636363638,1.8040358795061298,0.2727272727272727,0.6363636363636364,,,9.778082191780822,0.0,0.09090909090909091,0.0,0.09090909090909091,0.5119283438019423,0,1
G-FrjKHpQVoH_P1saaMNRQ,55,4.02535169073515,3.381818181818182,1.5927022121854215,0.5454545454545454,0.34545454545454546,,,3.2246575342465755,0.14545454545454545,0.2,0.0,0.07272727272727272,0.7008489711301373,0,1
G1Kor6vXczC8IbGhs-5_wQ,8,2.1972245773362196,3.375,1.0606601717798212,0.5,0.25,1.0,0.6931471805599453,14.953424657534246,0.0,0.75,0.0,0.75,3.7148576578407306,0,0
G1PbNo1yYxAu7G6b6sXZiw,95,4.564348191467836,4.326315789473684,0.8435248393113711,0.8736842105263158,0.042105263157894736,,,12.586301369863014,0.021052631578947368,0.45263157894736844,0.0,0.2736842105263158,1.9126012288103964,9,1
G1q1IeNbiRJL5bReBLFdzQ,94,4.553876891600541,4.212765957446808,1.0356270805707228,0.8085106382978723,0.09574468085106383,3.0,1.3862943611198906,13.506849315068493,0.0,0.3617021276595745,0.0,0.2127659574468085,1.8056865054617728,9,1
G2n77sQxr0XqPekhTu6HvA,29,3.4011973816621555,4.620689655172414,0.9029235493443459,0.896551724137931,0.034482758620689655,4.0,1.6094379124341003,4.4520547945205475,0.06896551724137931,0.1724137931034483,0.0,0.034482758620689655,0.6572723721680096,0,1
G2oWC7vWPTiTZt--0bUMzA,289,5.66988092298052,4.314878892733564,1.1092196029836536,0.8200692041522492,0.10034602076124567,46.0,3.8501476017100584,2.7753424657534245,0.16608996539792387,0.42214532871972316,0.0,0.20761245674740483,1.5406666123993058,5,1
G4y0HxePBgAYi3iJS_tUPQ,89,4.499809670330265,4.674157303370786,0.6355970868346122,0.9550561797752809,0.02247191011235955,1.0,0.6931471805599453,14.964383561643835,0.0,0.4157303370786517,0.0,0.3258426966292135,2.0573526115476377,9,0
G79i75_gXdsw9xlICUBjmQ,19,2.995732273553991,3.789473684210526,1.5839103288458478,0.7368421052631579,0.21052631578947367,,,11.994520547945205,0.0,0.15789473684210525,0.0,0.05263157894736842,0.9893571030021867,0,1
G8oBujUQQ8Zs-7YRQkfaig,5,1.791759469228055,4.2,0.44721359549995787,1.0,0.0,,,9.808219178082192,0.0,0.4,0.0,0.4,1.7924527108233523,0,0
G8qD8M6rHAMGL4Tt1SiPFA,25,3.258096538021482,4.72,0.6137317546507323,0.92,0.0,2.0,1.0986122886681098,1.8657534246575342,0.2,0.08,0.0,0.04,0.4818692406402333,0,1
G9LZoNlCfRH941q87_JLIg,639,6.461468176353717,4.097026604068858,1.0429524273660782,0.7809076682316118,0.08607198748043818,24.0,3.2188758248682006,5.441095890410959,0.04225352112676056,0.4945226917057903,0.0,0.22535211267605634,1.749893532775521,5,1
GAhzoZq315gjxCUeVNQTGA,14,2.70805020110221,3.5,1.8708286933869707,0.5714285714285714,0.35714285714285715,,,9.67123287671233,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.5216550036597715,0,1
GAuweBrcC_wK3a0UhZjwfA,677,6.519147287940395,4.0,1.1266014242982165,0.7592319054652881,0.11669128508124077,22.0,3.1354942159291497,10.334246575342465,0.01624815361890694,0.28360413589364847,0.0,0.15805022156573117,1.4201985298328623,3,1
GCLk8y_i_1BLHf27NdFfhQ,10,2.3978952727983707,2.3,1.7029386365926402,0.3,0.7,,,7.35068493150685,0.0,0.0,0.0,0.0,0.21972245773362195,0,1
GCPecqD-FJis5SxrqKwSZw,138,4.9344739331306915,4.159420289855072,1.1976033049727557,0.8260869565217391,0.13768115942028986,,,13.021917808219179,0.057971014492753624,0.26811594202898553,0.0,0.14492753623188406,1.211047170248531,9,1
GFBuCSY2jMRzg-E7Zhg1SA,90,4.51085950651685,3.811111111111111,1.52797467803923,0.6666666666666666,0.26666666666666666,2.0,1.0986122886681098,3.334246575342466,0.03333333333333333,0.16666666666666666,0.0,0.06666666666666667,0.7573758457673857,1,1
GGgYoWnKOpRQ3S0Yl14uDw,290,5.673323267171493,4.23448275862069,0.9773475374933254,0.7896551724137931,0.05172413793103448,6.0,1.9459101490553132,9.005479452054795,0.0034482758620689655,0.5724137931034483,0.0,0.33793103448275863,2.2390660192047442,3,0
GIAgyEwEQITK7wZI_vhXIA,79,4.382026634673881,4.7974683544303796,0.4349991699209008,0.9873417721518988,0.0,4.0,1.6094379124341003,4.980821917808219,0.0,0.27848101265822783,0.0,0.189873417721519,1.2795861399917892,0,0
GJWd5E-3vX9Z3C2j7IUrcw,19,2.995732273553991,4.2105263157894735,1.228320776436091,0.8947368421052632,0.10526315789473684,,,7.928767123287671,0.10526315789473684,0.15789473684210525,0.0,0.10526315789473684,0.3763527082943435,0,1
GK-IbObdUilYtlfgqnQ1Kw,6,1.9459101490553132,4.5,0.8366600265340756,0.8333333333333334,0.0,5.0,1.791759469228055,2.2383561643835614,0.0,0.0,0.0,0.0,0.3662040962227033,0,1
GKBN0jG6f9XhvWmAEOgYPw,452,6.115892125483034,3.6924778761061945,1.1244653075532487,0.6570796460176991,0.168141592920354,7.0,2.0794415416798357,15.326027397260274,0.0,0.36504424778761063,0.0,0.22787610619469026,1.8449283242469876,1,0
GKNknnI7pZgPwjOKNI9NPQ,131,4.882801922586371,3.7709923664122136,1.1803838065267205,0.6717557251908397,0.13740458015267176,2.0,1.0986122886681098,13.161643835616438,0.0,0.32061068702290074,0.0,0.21374045801526717,1.8532940630550931,3,1
GKohndn_sMk2nWCh1jkAfg,170,5.14166355650266,3.8823529411764706,1.249016320224265,0.7588235294117647,0.1588235294117647,1.0,0.6931471805599453,13.821917808219178,0.01764705882352941,0.21764705882352942,0.0,0.14705882352941177,1.3069436631861284,9,1
GLSGyWYrl6t2TJl1ZS_tVg,50,3.9318256327243257,3.8,1.4142135623730947,0.68,0.18,11.0,2.4849066497880004,2.1726027397260275,0.16,0.34,0.0,0.28,1.4582631989557373,4,1
GNnDvJwtA9C1XFf-yv4KVA,23,3.1780538303479458,4.521739130434782,0.6653478391304605,0.9130434782608695,0.0,,,10.43013698630137,0.043478260869565216,0.391304347826087,0.0,0.17391304347826086,1.5929255444080557,3,1
GOSVLhjUT6TnrPhkkmDOpw,197,5.288267030694535,4.6395939086294415,0.773974527321344,0.9441624365482234,0.025380710659898477,4.0,1.6094379124341003,6.498630136986302,0.015228426395939087,0.27918781725888325,0.0,0.1319796954314721,0.9745915886570995,6,1
GR7eQKhHRbVWpzRsCAMfEA,37,3.6375861597263857,4.27027027027027,1.2167499662956562,0.7567567567567568,0.10810810810810811,1.0,0.6931471805599453,13.427397260273972,0.02702702702702703,0.24324324324324326,0.0,0.16216216216216217,1.115006278176894,7,1
GROalyyK79uPqR8GnwpRTw,49,3.912023005428146,2.4285714285714284,1.3994046353122218,0.2857142857142857,0.5510204081632653,9.0,2.302585092994046,16.03013698630137,0.0,0.2653061224489796,0.0,0.20408163265306123,1.6447615376975275,3,0
GROg6x3Lf-Tp3TgiTtYsoA,188,5.241747015059643,2.0638297872340425,1.3065733494131686,0.1702127659574468,0.6648936170212766,10.0,2.3978952727983707,13.805479452054794,0.026595744680851064,0.26063829787234044,0.0,0.14893617021276595,1.060539007653178,9,1
GRRMLWCU388_tfvpKYOM9w,69,4.248495242049359,4.3768115942028984,1.0994844951875014,0.855072463768116,0.10144927536231885,1.0,0.6931471805599453,6.3123287671232875,0.0,0.3188405797101449,0.0,0.17391304347826086,1.583146589789956,0,0
GSRBHi_05ZhYp3EROKL_rQ,73,4.30406509320417,2.808219178082192,1.4968256619943654,0.3424657534246575,0.4657534246575342,,,6.161643835616438,0.0821917808219178,0.1095890410958904,0.0,0.0684931506849315,0.6461078817992074,3,1
GSw55M0Aq9D_78Ot8J51BQ,19,2.995732273553991,4.052631578947368,0.9703197760719181,0.8421052631578947,0.05263157894736842,1.0,0.6931471805599453,8.07945205479452,0.0,0.47368421052631576,0.0,0.3157894736842105,2.380349572628271,0,0
GUMVStVaJfWmCIpQA4TtHg,564,6.336825731146441,3.8102836879432624,1.271843150434501,0.700354609929078,0.1773049645390071,8.0,2.1972245773362196,9.326027397260274,0.010638297872340425,0.3528368794326241,0.0,0.20390070921985815,1.4907090552721156,5,1
GUNpbcLvHZLE3NpOifjNUQ,125,4.836281906951478,3.24,1.272538737606709,0.504,0.272,,,12.953424657534246,0.0,0.24,0.0,0.128,1.4242673155895755,9,0
GV65vWKhCQcqZ_knkGaCgQ,5,1.791759469228055,3.8,1.6431676725154984,0.8,0.2,,,8.904109589041095,0.0,0.2,0.0,0.2,1.8538161733997565,0,0
GV8PIa7ch_kH9Ewe9keu_A,16,2.833213344056216,3.625,1.5,0.625,0.1875,,,8.73972602739726,0.0,0.3125,0.0,0.125,1.1687841821351062,0,0
GVZUe3iXg75_Zp9ZS91y9g,264,5.579729825986222,3.5833333333333335,1.224227337089423,0.5833333333333334,0.20454545454545456,2.0,1.0986122886681098,15.515068493150684,0.0,0.32575757575757575,0.0,0.1856060606060606,1.5740421091946477,9,1
GVqXNt0HKJLpciN9ePxnWw,17,2.8903717578961645,2.764705882352941,1.7149858514250884,0.4117647058823529,0.47058823529411764,,,12.92876712328767,0.0,0.23529411764705882,0.0,0.0,1.0679052271459648,3,1
GWH_fPOdtIjFZT4-XpP7wQ,32,3.4965075614664802,2.25,1.1639753904947556,0.15625,0.5,,,13.578082191780823,0.0,0.4375,0.0,0.34375,2.2831450685044437,0,0
GWqPmrWu0kXB_-gB1H-j6A,420,6.042632833682381,4.480952380952381,0.9533856503033498,0.8571428571428571,0.05,28.0,3.367295829986474,4.69041095890411,0.05,0.35714285714285715,0.0,0.17142857142857143,1.4382971244615361,5,1
GWv1-6HFvZf4cOy1J6_CKQ,482,6.180016653652572,3.763485477178423,1.2478983116641942,0.6473029045643154,0.16390041493775934,3.0,1.3862943611198906,8.257534246575343,0.0,0.3091286307053942,0.0,0.12863070539419086,1.188920168318692,9,0
GXJyNhIlZ0_Obeize1Oj7A,77,4.356708826689592,3.8701298701298703,1.5504723333861958,0.7272727272727273,0.22077922077922077,5.0,1.791759469228055,2.213698630136986,0.15584415584415584,0.2077922077922078,0.0,0.11688311688311688,0.7001034487140778,3,1
GXM_Uitc3Ep8CvwEq_kpcQ,31,3.4657359027997265,2.7096774193548385,1.0706243781736826,0.25806451612903225,0.3548387096774194,,,14.904109589041095,0.0,0.45161290322580644,0.0,0.45161290322580644,2.4309305479236967,0,0
GXSLrw48fYWpLJ__fxJgZA,8,2.1972245773362196,2.125,0.991031208965115,0.0,0.5,,,12.254794520547945,0.0,0.125,0.0,0.0,1.0396902495358962,0,0
GXhExRdP5UUDhoxTRWQfcw,5,1.791759469228055,3.4,1.3416407864998738,0.8,0.2,,,9.956164383561644,0.0,0.2,0.0,0.0,1.3918797024267953,0,1
GYAX9mPGYx9VfwDiuIl_9Q,82,4.418840607796598,4.182926829268292,0.8624977907359476,0.7804878048780488,0.036585365853658534,,,14.972602739726028,0.0,0.4268292682926829,0.0,0.36585365853658536,2.474488455754985,0,0
GYFDgaBkWnxepHoyJ7mWAw,96,4.574710978503383,4.364583333333333,0.9853643906982532,0.8541666666666666,0.0625,1.0,0.6931471805599453,3.328767123287671,0.0,0.34375,0.0,0.16666666666666666,1.2517009217064905,0,0
GYn2pPeu3rwIcWmo1m1nmA,10,2.3978952727983707,3.2,1.0327955589886446,0.5,0.2,,,12.991780821917809,0.0,0.5,0.0,0.3,2.082054812087445,0,0
GZBMBov6QL7lI12iicutwQ,16,2.833213344056216,3.8125,0.6551081335677847,0.6875,0.0,,,13.706849315068494,0.0,0.4375,0.0,0.25,1.9652224902169397,0,0
GZDUQ9P8oNRa8E3hJWXgmw,7,2.0794415416798357,5.0,0.0,1.0,0.0,,,7.284931506849315,0.0,0.14285714285714285,0.0,0.14285714285714285,0.837255174780838,0,0
GZF6aC0nOhappc70jj5RJQ,75,4.330733340286331,3.68,1.4347049795614357,0.6533333333333333,0.24,3.0,1.3862943611198906,8.054794520547945,0.12,0.21333333333333335,0.0,0.16,1.1082515426477368,9,1
GZcZ5wUcGcIVAM0_OEmIRw,42,3.7612001156935624,1.7380952380952381,1.2308934650959016,0.11904761904761904,0.7380952380952381,1.0,0.6931471805599453,11.93972602739726,0.0,0.30952380952380953,0.0,0.21428571428571427,1.4793312211590408,0,0
GZwgmKNS01hEWKQaRTro_A,100,4.61512051684126,3.56,1.241699714833736,0.59,0.2,,,15.693150684931506,0.0,0.38,0.0,0.34,2.1583924136870043,0,0
G_EgeYlRd9Y2wJxd9BK7fw,7,2.0794415416798357,2.4285714285714284,1.9023794624226835,0.2857142857142857,0.5714285714285714,,,3.5753424657534247,0.0,0.42857142857142855,0.0,0.14285714285714285,1.2954242900977795,0,1
G_VpU7J9do8ZRCLIblDBZA,46,3.8501476017100584,2.0434782608695654,0.9178845664323406,0.043478260869565216,0.717391304347826,1.0,0.6931471805599453,15.265753424657534,0.0,0.391304347826087,0.0,0.34782608695652173,2.4436505012028795,0,0
G_h3OH7YLOH0iqW4YQU2jQ,12,2.5649493574615367,3.5833333333333335,1.5050420310248864,0.5,0.16666666666666666,,,2.6356164383561644,0.08333333333333333,0.5833333333333334,0.0,0.3333333333333333,2.032879759815956,0,1
GaDeCypnvJKZBbv35hcpyg,65,4.189654742026425,3.5538461538461537,1.4687448854248095,0.5384615384615384,0.23076923076923078,1.0,0.6931471805599453,3.9013698630136986,0.015384615384615385,0.2153846153846154,0.0,0.1076923076923077,1.0171681191263326,9,1
GaPP9IECXksFDYGoSX1Wvw,67,4.219507705176107,4.611940298507463,0.6502965263164979,0.9402985074626866,0.014925373134328358,1.0,0.6931471805599453,9.843835616438357,0.0,0.5074626865671642,0.0,0.34328358208955223,2.270001415392829,9,0
Gap5d_aBk7k_HLLH9ScvqA,41,3.7376696182833684,2.5121951219512195,1.1857898468850245,0.21951219512195122,0.43902439024390244,,,15.076712328767123,0.0,0.2682926829268293,0.0,0.24390243902439024,1.9754447445611387,0,0
Gbme3lbFUzssuPJsOfDUQw,49,3.912023005428146,3.816326530612245,1.550181029586479,0.7142857142857143,0.22448979591836735,,,5.8712328767123285,0.061224489795918366,0.10204081632653061,0.0,0.08163265306122448,0.8465410519990092,0,1
GdqZaRx-gN8IxrmqYTXcbA,69,4.248495242049359,4.3768115942028984,1.1389036172018079,0.8405797101449275,0.11594202898550725,4.0,1.6094379124341003,2.095890410958904,0.057971014492753624,0.17391304347826086,0.0,0.08695652173913043,0.8362574945696959,6,0
Gf3szNlyQWst4v49S-W1lg,129,4.867534450455582,3.488372093023256,1.1931855934703186,0.5736434108527132,0.1937984496124031,2.0,1.0986122886681098,13.657534246575343,0.023255813953488372,0.6511627906976745,0.0,0.4418604651162791,2.6757840921477967,9,0
GfIk-0bOXYDR8yXZkDCM0Q,111,4.718498871295094,4.45045045045045,0.8815145926574199,0.9099099099099099,0.04504504504504504,,,13.772602739726027,0.0,0.2072072072072072,0.0,0.11711711711711711,1.2690806952802967,9,1
GhJ0L2bavp3FjOF9C9ghdA,55,4.02535169073515,1.7272727272727273,1.0265827067859918,0.07272727272727272,0.7818181818181819,,,15.29041095890411,0.0,0.34545454545454546,0.0,0.2545454545454545,2.3423123667874575,0,0
GhWF18Fsz3nGC914WPBVVg,10,2.3978952727983707,3.8,1.4757295747452437,0.6,0.2,,,5.972602739726027,0.0,0.3,0.0,0.0,0.7670894831362117,0,1
Gj5G0asdNZILROHEUEF-iQ,11,2.4849066497880004,4.090909090909091,1.4459976109624424,0.7272727272727273,0.18181818181818182,,,3.232876712328767,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.6799363307075303,0,1
Gm-Wqb_Jr4KX8QC0QqBDhg,172,5.153291594497779,4.098837209302325,1.0850385161510847,0.7558139534883721,0.12209302325581395,1.0,0.6931471805599453,8.906849315068493,0.0,0.46511627906976744,0.0,0.3372093023255814,1.945001080625796,2,0
Gm1DYE8Ko0IaYnpfvKhCXQ,54,4.007333185232471,3.611111111111111,1.351681924550755,0.6851851851851852,0.2037037037037037,,,9.238356164383562,0.05555555555555555,0.24074074074074073,0.0,0.09259259259259259,1.152375847248194,9,1
Gm4JTabNe81qEL5Lf9NcCQ,6,1.9459101490553132,2.1666666666666665,1.3291601358251257,0.16666666666666666,0.5,,,12.972602739726028,0.0,0.0,0.0,0.0,0.8607976623205856,0,1
GmJDCmDhtKbjofeO35yBrw,69,4.248495242049359,4.27536231884058,1.1230742730010768,0.8260869565217391,0.08695652173913043,,,9.778082191780822,0.057971014492753624,0.2753623188405797,0.0,0.17391304347826086,1.2099896542891606,9,1
GmdKnVxC7oA452WOS8W32g,75,4.330733340286331,4.226666666666667,1.0471755232894706,0.7866666666666666,0.08,1.0,0.6931471805599453,5.945205479452055,0.0,0.4666666666666667,0.0,0.32,2.04852303262397,0,0
Gn04KrDDpvk97Z8MdTgqGg,32,3.4965075614664802,3.65625,1.382129609719912,0.625,0.25,3.0,1.3862943611198906,2.8657534246575342,0.0625,0.28125,0.0,0.125,1.2097630912929889,0,1
GneLbZUn_GrzMz-GE6KfRg,15,2.772588722239781,4.2,1.2649110640673513,0.8,0.13333333333333333,,,11.468493150684932,0.0,0.26666666666666666,0.0,0.2,1.589899334598478,0,1
Gnn3GHyNiMHk4A7FiGgrOA,49,3.912023005428146,2.7142857142857144,1.7440374613713627,0.3877551020408163,0.5306122448979592,13.0,2.6390573296152584,11.523287671232877,0.061224489795918366,0.10204081632653061,0.0,0.08163265306122448,0.7763389750087086,9,1
GoYSJ-YY-YwbxdgasHuq-Q,1295,7.16703787691222,3.853281853281853,1.1529558652862448,0.7081081081081081,0.14362934362934363,25.0,3.258096538021482,15.336986301369864,0.014671814671814672,0.38223938223938225,0.0,0.22393822393822393,1.6933388837405323,5,1
GpEEc2ErQ2TgQk5sGYx9aw,50,3.9318256327243257,4.04,0.9467452300446222,0.82,0.12,1.0,0.6931471805599453,13.613698630136986,0.0,0.38,0.0,0.34,2.4941164109897387,0,0
GqLG6tBlitl1Qy1j_3smgg,8,2.1972245773362196,2.5,1.4142135623730951,0.125,0.375,,,12.164383561643836,0.0,0.25,0.0,0.25,1.7294578905030926,0,0
Gr6nYrQ_-3p4LcE4M84lTw,525,6.26530121273771,2.3771428571428572,1.3459904510948009,0.23238095238095238,0.5580952380952381,13.0,2.6390573296152584,15.534246575342467,0.02857142857142857,0.3314285714285714,0.0,0.21333333333333335,1.5051684405494734,9,1
GrHQITcWhJFOMZ_B2h3oRg,47,3.871201010907891,3.574468085106383,1.556817836528478,0.6170212765957447,0.2978723404255319,1.0,0.6931471805599453,8.536986301369863,0.0,0.3191489361702128,0.0,0.2127659574468085,1.442144391680956,9,0
GrRrxHK9dWgibvUpcotxtw,187,5.236441962829949,3.449197860962567,1.2620758196792523,0.5508021390374331,0.24064171122994651,1.0,0.6931471805599453,15.63013698630137,0.0106951871657754,0.39572192513368987,0.0,0.25668449197860965,1.793250614736655,9,1
GsLg3ZOgxxYoMMK9vlDtzA,10,2.3978952727983707,3.9,1.286683937707919,0.7,0.1,3.0,1.3862943611198906,6.7095890410958905,0.0,0.2,0.0,0.2,1.9061545367281378,0,0
GsppfYtMMxI86N9FuXzccw,18,2.9444389791664403,4.5,1.0431851677040116,0.8888888888888888,0.05555555555555555,1.0,0.6931471805599453,7.002739726027397,0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111,1.0775077516560159,0,1
GtLs9oOfNzBlR7JUehCVrQ,33,3.5263605246161616,4.0,1.346291201783626,0.7575757575757576,0.18181818181818182,5.0,1.791759469228055,11.216438356164383,0.0,0.24242424242424243,0.0,0.12121212121212122,1.0884293759407857,0,1
GtbN0AYvJvRLa9GLV6x7Xw,22,3.1354942159291497,3.5,1.185226520443204,0.6363636363636364,0.2727272727272727,,,14.241095890410959,0.0,0.4090909090909091,0.0,0.36363636363636365,2.1340826288332013,0,0
Gw7UW0E2BguzL9suQnwDeg,293,5.683579767338681,4.484641638225256,0.9742944186885795,0.8771331058020477,0.06143344709897611,3.0,1.3862943611198906,6.008219178082192,0.023890784982935155,0.3037542662116041,0.0,0.15017064846416384,1.3023453542151757,9,1
Gx6VfCz3OTtcQYfsMucMGA,41,3.7376696182833684,4.0,1.095445115010332,0.8048780487804879,0.12195121951219512,1.0,0.6931471805599453,11.241095890410959,0.024390243902439025,0.4878048780487805,0.0,0.21951219512195122,1.7631445308525953,0,1
Gy6tBn6lrf4AN2Gr1I8Oyg,125,4.836281906951478,4.216,1.125825861742278,0.792,0.096,6.0,1.9459101490553132,5.326027397260274,0.0,0.208,0.0,0.096,1.0407634480310497,2,1
GyQFbvE0yteV1P7TBPYnBQ,18,2.9444389791664403,2.6666666666666665,1.3284223283101428,0.3333333333333333,0.4444444444444444,1.0,0.6931471805599453,9.282191780821918,0.0,0.5555555555555556,0.0,0.2777777777777778,1.9279732522323794,0,0
GzSBK3xn2zL9of5-GoRQHA,54,4.007333185232471,4.814814814814815,0.6165660861937711,0.9814814814814815,0.018518518518518517,,,2.8767123287671232,0.0,0.09259259259259259,0.0,0.05555555555555555,0.5595888674951367,0,1
GzWIBhi32It2LMgX2-c_hA,7,2.0794415416798357,4.428571428571429,0.5345224838248489,1.0,0.0,,,7.402739726027397,0.14285714285714285,0.14285714285714285,0.0,0.0,0.9787407039276775,0,1
H0eLQFT7e0U4ZAPURjASEw,12,2.5649493574615367,2.25,1.2880570286640687,0.25,0.5833333333333334,3.0,1.3862943611198906,8.986301369863014,0.08333333333333333,0.6666666666666666,0.0,0.4166666666666667,2.216951058880418,0,1
H0mtZ81wzpV0yh11x2iCUA,53,3.9889840465642745,4.283018867924528,1.1989957094066752,0.8490566037735849,0.11320754716981132,3.0,1.3862943611198906,13.69041095890411,0.03773584905660377,0.33962264150943394,0.0,0.18867924528301888,1.496117253557566,0,1
H2-IBgi37Dx9JM1SNJqY4g,8,2.1972245773362196,2.75,1.9086270308410551,0.5,0.5,,,9.0,0.0,0.0,0.0,0.0,0.13732653608351372,0,1
